Text,Review
对，通胀是1957年初美国经济最担心的问题，美国政府自身也在不断提醒未来经济出现通货膨胀的危险，甚至当时市场有传言政府可能要再度进行工资和价格控制。,2
在这样的经济背景下，股市从1957年1月初开始一路下跌，到2月上旬，道琼斯工业指数从496点跌至435点，跌幅约9%。,2
转机从2月中旬开始出现，主要是中东地区的形势开始有所好转，更重要的原因是美国经济在同年4月至7月出现了一次加速上行。,1
而且很多上市公司在同年4月都交出了不错的财务报告，例如前文提到过在1956年市场普遍担心汽车表现不好，到1957年克莱斯勒汽车公司（Chrysler）报告销售金额破历史纪录，每股的利润从上年的1.25美元大幅提高到1.34美元。,1
经济基本面的好转回升，使得股市连续上涨，从同年2月中旬到7月上旬，道琼斯工业指数从455点上涨到520点，涨幅约14%。,1
美国工业生产指数1957年8月以后的曲线，1957年4月至7月的曲线无疑是完美的。,1
可惜，后面的曲线不能维持，从同年8月开始，美国经济进入了衰退（NBER定义1957年8月至1958年4月为美国经济衰退期）。,2
此次经济衰退的一大特征是各国之间的同步性，到1957年主要资本主义国家经济已经基本从第二次世界大战后恢复过来，而经济衰退前周期高涨阶段也比较一致，美国、加拿大、日本、英国、法国、联邦德国等先后进入经济衰退。,2
据统计，此次经济衰退期的中东政策——从欧米加计划到艾森豪威尔主义的诞生——使整个资本主义世界工业生产下降5%，其中，钢和汽车产量各下降14.2%和9.5%，出口和进口贸易分别缩减4.7%和7.4%。经济衰退期间更加火上加油的是当时美国的货币政策，1957年8月8日，美联储将贴现利率从2.75%上调到3.0%，单次提升25个基点（basis point，BP）。,2
到同年9月下旬，美联储主席威廉·马丁（William M. Martin Jr.）对于遏制通胀的态度依然十分坚定，被市场认作是不计后果的决心。,0
这也反映出货币政策的滞后性。,2
而这期间的一些民权运动事件和国际事件，也对股市造成了一定的负面影响。,2
"1937年9月25日，在美军第101空降师士兵的武力保护下，9名黑人学生才得以进入阿肯色州小石城中心中学，史称小石城事件。同年 10 月又爆发了叙利亚危机，使得美国再度面临卷人战争的危险。	0	同年10月4日，苏联于拜科努尔航天中心发射升空斯普特尼克1号，这是第一颗进入行星轨道的人造卫星，意味着美国在人造卫星领域落后了。",0
同年10月又爆发了叙利亚危机，使得美国再度面临卷入战争的危险。,0
经济衰退加上货币政策还在收紧，使得股市表现非常不好，从1957年7月至10月，美股连续大幅下行，道琼斯工业指数从最高的520点下跌到最低的416点，跌幅近20%。,2
股市到同年11月终于熬到了“跨年”的机会，1957年11月14日，美联储宣布降息，将贴现利率从3.5%下降到3.0%。,1
在货币政策转向宽松的利好下，股市在1957年11月下半年有所小幅反弹。,1
但好景不长，同年12月6日，运载美国第一个试验性人造卫星的“先锋号”火箭发射失败，又引发了股市在1957年12月的下跌。,2
道琼斯工业指数1957年底最终收于436点，全年下跌13%。,2
1948至2018年美国股市行情复盘：第二次世界大战结束后的10年是美国经济快速增长的时期，工业生产指数月均同比增速达到53%。,1
这10年也是美国经济波动较为剧烈的时期，其间美国工业生产指数同比最低至-9.4%，最高达到了27.5%。根据NBER的定义，在这短短10年间，美国经济共计经历了三轮经济衰退。,2
1946年，大宗商品的价格开始持续大幅上涨，CPI直线攀升。,2
1948年CPI仍然居高不下，全年达到8.1%，直到年末才出现了下降的趋势。,2
1948年的货币扩张得到了第二次世界大战以来最为有效的控制，美联储在1948年3次提高成员银行的准备金要求。,1
在美联储的严格把控下，1949年美国的通货膨胀有所缓和，甚至出现了小幅通缩，全年CPI指数降至-1.2%。,1
与此同时，美国经济出现了温和的衰退，这也是第二次世界大战结束后美国经济出现的第一次危机，成为二战后经济发展的一个重要转折点。,2
1949年第一季度，美国GDP较上年几乎没有增长，到了同年第二季度，经济衰退趋势愈发明显，GDP增速降至-1.0%，第三季度降幅有所缓和，但在1949年第四季度再次大幅下降至-1.5%。,2
全年来看，1949年GDP增速下降了0.6个百分点，其中，受信贷紧缩影响最大的投资下滑是导致经济衰退的主要原因。1949年私人部门投资增速拖累了GDP增速4.2个百分点。,2
1949年私人部门投资增速拖累了GDP增速4.2个百分点。,2
随着商业活动和物价下降趋势的显现，美联储将信贷政策的重点从抑制转回放松，1949年内3次降低贴现率。企业则大举借债，增产扩建，积聚库存，以应对产品需求的增加以及未来物资的短缺。,1
这不仅体现在居民消费及私人部门投资对经济增速的贡献上，两部门分别拉动GDP增长4.2个百分点和5.7个百分点，还体现在不断飞涨的价格水平上。1950年7月CPI快速上升至1.7%，并在随后加速攀升，至1950年底已经上升至5.9%，全年CPI指数上升1.3%。,1
“朝鲜战争”与经济扩张：1951至1952年经济在接下来的两年保持扩张趋势，但向相对稳定的状态转变。,0
1951年全年美国GDP增速较1950年的峰值有所下降，但仍然保持在8.0%的高位，1952年进一步下降至4.1%的水平。,2
从细分项来看，本轮经济的扩张显然是由“朝鲜战争”推动的。,0
在1950年居民提前消费的情况下，1951年居民消费对GDP增速的拉动作用快速下降至1个百分点，1952年小幅提升，但仍仅为1.9个百分点。企业投资在1951年也未出现明显增长，私人部门投资的拉动作用大幅跌至0.1个百分点，1952年甚至拖累经济增速1.4个百分点。,2
与此相反，在“朝鲜战争”不断升级发酵的背景下，国防支出不断增加，1951年政府消费支出对GDP增速的拉动作用大幅提升至6.2个百分点，1952年有所下降，但仍维持在4.2个百分点的高位。,1
随着经济的扩张趋于平稳，通货膨胀压力在这两年也得到了有效的缓解。,1
在《财政部-联邦储备协议》出台后，美联储正式以独立的中央银行身份开始运作，并开始着手调节货币供应以保持经济稳定运行。,0
美联储在达成协议后撤回了对国债的支持，这是改变市场通胀心理的一个重要因素。,0
1951年初期，通货膨胀压力依然较为严峻，CPI维持高位，下半年开始，CPI开始下降，这一趋势在1952年更加明显，至1952年底已降至0.8%。,1
1953至1955年随着朝鲜停战谈判完全达成协议，刺激本轮美国经济扩张的因素消退，国防支出削减，“朝鲜战争”后的经济衰退在1953年如期而至。,2
1953年经济增速在第二季度达到了峰值，从同年7月开始下降，并在年末出现了加速下滑趋势，GDP增速在1953年第四季度降至0.5%。,2
但从全年来看，得益于同年前两个季度经济活跃程度较高，1953年全年美国GDP增速较上一年不降反升，为4.7%。,1
从细分项来看，前期支撑经济扩张的政府支出出现了大幅的下降，对GDP增速的拉动作用降至1.7个百分点。从结构上看，1953年中之后，美国经济活动的下滑主要集中在制造业和采矿业，国防开支的削减对这两个行业产生了直接影响。美国经济的收缩在1954年初仍在持续。,2
1954年第一季度GDP增速降至负增长，随后经济开始回升。,2
1954 年第一季度 CDP 增速降至负增长， 问年第二季度触及 -2.4% 的底部，随后经济开始回升。,1
全年来看，GDP增速同比下降0.6%，经济的调整主要体现在国防支出的削减和过剩企业库存的减少。,2
在“朝鲜战争”完全结束后，美国国防支出大幅削减，前期经济扩张的最大助力政府消费支出在1954年转为拖累GDP增速1.6个百分点。1955 年政府支出仍在缩减，但在居民消费以及企业投资的强劲增长下，美国经1955 年政府支出仍在缩减，但在居民消费以及企业投资的强劲增长下，美国经济出现了快速扩张，实现了从复办到老采。为了消化过剩库存，私人部门投资在1954年也出现了负增长，拖累GDP增速0.6个百分点。同年第四季度企业库存水平已经大幅减少，企业投资需求也出现回升趋势。,1
